customer_id,invoice_id,list_of_goods
3260,4905401,"['pokemon shield', 'ratchet & clank 2', 'blueberries', 'pokemon sword', 'pokemon violet', 'iphone 8', 'ratchet & clank', 'iPad', 'salmon', 'pokemon scarlet', 'final fantasy XX', 'muffins', 'strong cheese']"
8258,4638693,"['pokemon shield', 'ratchet & clank 2', 'mint green tea', 'final fantasy XIX', 'cider', 'zucchini', 'yams', 'barbecue sauce', 'megaman zero 4', 'metroid prime']"
3598,8797873,"['flax seed', 'pokemon shield', 'cider', 'ground beef', 'ratchet & clank', 'salad', 'beats headphones']"
7780,4848798,"['pokemon shield', 'white wine', 'tomatoes', 'pickles', 'half-life: alyx', 'metroid fusion', 'portal', 'bluetooth headphones', 'pokemon sword', 'whole wheat pasta', 'honey', 'airpods', 'pokemon scarlet', 'final fantasy XX', 'samsung galaxy 10']"
8783,5055172,"['pokemon scarlet', 'pokemon shield', 'ratchet & clank 2', 'pokemon sword']"
8002,6346273,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'cider', 'pokemon sword', 'iMac', 'pokemon violet', 'hot dogs', 'samsung galaxy 10', 'fresh tuna', 'pokemon scarlet', 'phone charger', 'green tea']"
6881,1129073,"['pokemon shield', 'phone charger', 'ratchet & clank 2', 'almonds', 'whole wheat rice', 'chocolate bread', 'canned_tuna', 'bluetooth headphones', 'pokemon sword', 'ratchet & clank', 'hot dogs', 'melons', 'green grapes', 'phone car charger', 'final fantasy XX', 'ketchup']"
2419,9717581,"['pokemon shield', 'trout', 'cider', 'cologne', 'final fantasy XX', 'pokemon sword', 'french wine', 'frozen vegetables', 'shallot', 'ratchet & clank 3', 'airpods', 'phone charger', 'samsung galaxy 10']"
7522,10426420,"['pokemon shield', 'pancakes', 'beer', 'cider', 'frozen smoothie', 'whole weat flour', 'pokemon sword', 'iphone 8', 'ratchet & clank', 'ratchet & clank 3', 'french wine']"
375,464473,"['pokemon shield', 'beer', 'white wine', 'burgers', 'beats headphones', 'pokemon scarlet']"
6105,66561,"['pokemon shield', 'pancakes', 'burgers', 'bluetooth headphones', 'pokemon sword', 'iMac', 'hand protein bar', 'ratchet & clank', 'asparagus', 'gluten free bar', 'megaman zero 4', 'green tea', 'muffins']"
10043,11647279,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'pokemon sword', 'minecraft', 'pokemon violet', 'airpods', 'half-life 2', 'pokemon scarlet', 'cereals']"
3588,12225021,"['pokemon shield', 'eggs', 'mineral water', 'pokemon sword', 'gums', 'honey', 'ratchet & clank 3', 'airpods', 'pasta', 'phone car charger', 'green tea', 'muffins']"
3358,4408949,"['tomato juice', 'pokemon sword', 'pokemon violet', 'beats headphones', 'light mayo']"
3195,543627,"['pokemon shield', 'pokemon sword', 'minecraft', 'ratchet & clank', 'water spray', 'pepper', 'phone car charger', 'oatmeal']"
6302,3505858,"['cider', 'minecraft', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'ratchet & clank 3', 'airpods', 'pokemon scarlet', 'catfish', 'carrots']"
2396,160550,"['ratchet & clank 2', 'avocado', 'cider', 'pokemon sword', 'shrimp', 'rice', 'oil', 'phone charger', 'samsung galaxy 10', 'cereals', 'laptop']"
10482,930386,"['ratchet & clank 2', 'megaman zero', 'blueberries', 'french fries', 'megaman zero 2', 'pokemon sword', 'phone car charger']"
2888,1609431,"['pokemon shield', 'tomatoes', 'metroid fusion', 'megaman zero 2', 'iphone 8', 'burger sauce', 'pokemon scarlet']"
778,9915859,"['bramble', 'vacuum cleaner', 'whole weat flour', 'pokemon sword', 'frozen vegetables', 'mashed potato', 'pokemon violet', 'fresh tuna', 'oatmeal']"
10409,4609890,"['pokemon shield', 'black tea', 'half-life: alyx', 'vacuum cleaner', 'portal', 'pokemon violet', 'ratchet & clank', 'meatballs', 'beats headphones', 'pokemon scarlet', 'phone charger', 'protein bar']"
10023,1694935,"['pokemon shield', 'grated cheese', 'metroid fusion', 'portal', 'pokemon sword', 'pokemon violet', 'tooth brush']"
9841,84594,"['pokemon shield', 'cake', 'chocolate bread', 'parmesan cheese', 'cider', 'pokemon sword', 'iMac', 'pokemon violet', 'ratchet & clank', 'pokemon scarlet', 'metroid prime']"
6450,2385418,"['pokemon shield', 'google tablet', 'butter', 'half-life: alyx', 'portal', 'sparkling water', 'minecraft', 'pokemon sword', 'pokemon scarlet', 'metroid prime']"
2843,5844376,"['white wine', 'almonds', 'vacuum cleaner', 'cider', 'metroid fusion', 'pokemon sword', 'phone car charger', 'pokemon violet', 'shrimp', 'ratchet & clank 3', 'pokemon scarlet', 'samsung galaxy 10']"
7710,10362314,"['pokemon shield', 'half-life: alyx', 'pokemon violet', 'low fat yogurt', 'beats headphones', 'megaman zero 4', 'pokemon scarlet', 'samsung galaxy 10']"
3059,10243516,"['pokemon shield', 'ratchet & clank 2', 'sparkling water', 'pokemon sword', 'shrimp', 'ratchet & clank', 'honey', 'pokemon scarlet', 'cottage cheese', 'metroid prime']"
3679,11182427,"['white wine', 'metroid fusion', 'megaman zero 2', 'mineral water', 'pokemon sword', 'pokemon scarlet', 'phone charger', 'escalope']"
5888,529528,"['pokemon shield', 'tomato juice', 'ratchet & clank 2', 'strong cheese', 'green tea', 'pokemon sword', 'pokemon violet', 'iphone 8', 'pokemon scarlet', 'french wine', 'metroid prime']"
8921,1941673,"['pokemon shield', 'pancakes', 'tomato sauce', 'megaman zero 3', 'pokemon violet', 'ratchet & clank 3', 'beats headphones', 'barbecue sauce', 'pokemon scarlet', 'tea', 'ketchup', 'carrots']"
5788,6100461,"['pokemon shield', 'white wine', 'google tablet', 'ratchet & clank 2', 'vacuum cleaner', 'ham', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'water spray', 'vegetables mix', 'pokemon scarlet']"
3731,8896605,"['tomatoes', 'megaman zero 2', 'water spray', 'pokemon scarlet', 'tea', 'strong cheese', 'strawberries']"
2926,11881910,"['pokemon shield', 'google tablet', 'zucchini', 'soda', 'pokemon scarlet', 'cottage cheese', 'cookies']"
5376,7909813,"['pokemon shield', 'google tablet', 'blueberries', 'final fantasy XIX', 'cider', 'portal', 'cooking oil', 'pokemon sword', 'minecraft', 'iPad', 'burger sauce', 'pokemon scarlet', 'samsung galaxy 10']"
9,10428527,"['cider', 'sparkling water', 'pokemon sword', 'iMac', 'pokemon violet', 'milk', 'beats headphones', 'vegetables mix', 'fresh tuna', 'final fantasy XX', 'catfish', 'metroid prime']"
1533,3302070,"['pokemon shield', 'cider', 'oatmeal', 'mashed potato', 'hot dogs', 'salad', 'airpods', 'portal 2', 'metroid prime']"
8547,10454857,"['white wine', 'sandwich', 'pokemon sword', 'pokemon violet', 'shallot', 'megaman zero 4', 'salmon', 'pokemon scarlet', 'laptop']"
6332,1086754,"['whole weat flour', 'pokemon sword', 'shrimp', 'mashed potato', 'ratchet & clank', 'asparagus', 'airpods', 'phone charger', 'cauliflower']"
2678,516885,"['pokemon shield', 'white wine', 'megaman zero 2', 'chutney', 'pokemon sword', 'gums', 'pokemon scarlet', 'mint', 'cookies', 'green tea', 'escalope']"
3924,2528377,"['cider', 'megaman zero 2', 'portal', 'minecraft', 'pokemon sword', 'ratchet & clank 3', 'beats headphones', 'airpods', 'iPad', 'dessert wine', 'pokemon scarlet', 'carrots']"
746,778420,"['pokemon shield', 'white wine', 'fromage blanc', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'low fat yogurt', 'ratchet & clank 3', 'pokemon scarlet', 'ketchup']"
7060,1594457,"['pokemon shield', 'ratchet & clank 2', 'pokemon sword', 'ratchet & clank 3', 'pokemon scarlet']"
610,5524582,"['pokemon shield', 'spaghetti', 'parmesan cheese', 'deodorant', 'frozen smoothie', 'corn', 'cotton buds', 'pokemon sword', 'pokemon violet', 'iMac', 'meatballs', 'light mayo', 'salmon', 'pokemon scarlet']"
10196,4950121,"['white wine', 'google tablet', 'parmesan cheese', 'half-life: alyx', 'pickles', 'pokemon sword', 'iPad', 'airpods', 'pokemon scarlet', 'melons', 'strong cheese']"
7704,7613634,"['pokemon shield', 'pokemon sword', 'iMac', 'mashed potato', 'oil']"
7948,2743873,"['pokemon shield', 'ratchet & clank 2', 'google tablet', 'extra dark chocolate', 'cider', 'chutney', 'iMac', 'pokemon violet', 'asparagus', 'ratchet & clank', 'whole wheat pasta', 'ratchet & clank 3', 'champagne', 'megaman zero 4', 'airpods', 'pokemon scarlet', 'tea', 'metroid prime']"
7833,4187327,"['tomato juice', 'ratchet & clank 2', 'pokemon sword', 'pokemon violet', 'iPad', 'oil', 'pokemon scarlet', 'phone charger']"
1168,11830554,"['pokemon shield', 'white wine', 'megaman zero', 'whole wheat rice', 'ham', 'cider', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'airpods', 'antioxydant juice']"
6598,8091754,"['pokemon shield', 'cider', 'metroid fusion', 'megaman zero 3', 'pokemon sword', 'pokemon violet', 'water spray', 'salt', 'pokemon scarlet']"
8637,4559541,"['napkins', 'butter', 'parmesan cheese', 'whole wheat rice', 'french fries', 'sparkling water', 'cooking oil', 'megaman zero 2', 'yams', 'beats headphones', 'pasta', 'oil', 'cottage cheese', 'cream', 'ketchup', 'babies food']"
9116,10863046,"['burgers', 'bluetooth headphones', 'pokemon sword', 'iphone 8', 'pokemon violet', 'beats headphones', 'pokemon scarlet', 'samsung galaxy 10', 'laptop']"
1564,8128898,"['pokemon shield', 'pokemon scarlet', 'flax seed', 'parmesan cheese', 'cider', 'cooking oil', 'pokemon sword', 'iMac', 'pokemon violet', 'ratchet & clank', 'beats headphones', 'airpods', 'phone car charger']"
10071,410937,"['tomato juice', 'white wine', 'bacon', 'cider', 'beats headphones', 'ratchet & clank 3', 'airpods', 'pokemon scarlet', 'final fantasy XX', 'cereals']"
6544,8209921,"['pokemon shield', 'tomato juice', 'cider', 'sparkling water', 'cooking oil', 'pokemon sword', 'pokemon scarlet', 'metroid prime']"
9144,4292022,"['pokemon shield', 'tomato juice', 'google tablet', 'pancakes', 'cider', 'metroid fusion', 'portal', 'pokemon sword', 'ratchet & clank', 'ratchet & clank 3', 'soda', 'pepper', 'pokemon scarlet', 'black beer']"
7420,9529376,"['white wine', 'ratchet & clank 2', 'half-life: alyx', 'cider', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'ratchet & clank 3', 'fresh tuna', 'pepper', 'cottage cheese', 'phone charger', 'eggplant']"
2416,2311443,"['pokemon shield', 'tomatoes', 'canned_tuna', 'final fantasy XIX', 'sandwich', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'ratchet & clank 3', 'green grapes', 'carrots']"
5617,12202905,"['pokemon shield', 'cider', 'pokemon sword', 'pokemon violet', 'water spray', 'samsung galaxy 10']"
2812,9155730,"['pokemon shield', 'white wine', 'google tablet', 'sandwich', 'pokemon sword', 'asparagus', 'iPad', 'green tea', 'muffins', 'metroid prime']"
8637,11187556,"['pokemon shield', 'white wine', 'pokemon sword', 'pokemon violet', 'iphone 8', 'metroid prime']"
5062,8659853,"['pokemon shield', 'cider', 'pokemon sword', 'mashed potato', 'ratchet & clank 3', 'salmon', 'pokemon scarlet', 'black beer']"
5408,8132699,"['chicken', 'pokemon shield', 'white wine', 'tomatoes', 'pokemon sword', 'ratchet & clank 3', 'samsung galaxy 10', 'laptop']"
1836,3545051,"['pokemon shield', 'ratchet & clank 2', 'megaman zero', 'pokemon sword', 'phone car charger', 'pokemon violet', 'ratchet & clank', 'chocolate', 'metroid prime']"
7825,8395254,"['bramble', 'beer', 'soup', 'google tablet', 'mint green tea', 'megaman zero', 'napkins', 'cider', 'bluetooth headphones', 'corn', 'pokemon sword', 'shrimp', 'pokemon violet', 'ratchet & clank 3', 'phone car charger', 'carrots']"
5617,2155167,"['eggs', 'tomatoes', 'cider', 'metroid fusion', 'pokemon violet', 'gums', 'shallot', 'nonfat milk']"
3296,7611503,"['pokemon shield', 'eggs', 'ratchet & clank 2', 'chocolate', 'cider', 'pokemon sword', 'hot dogs', 'asparagus', 'beats headphones', 'pokemon scarlet', 'strawberries']"
10253,1187326,"['ratchet & clank 2', 'megaman zero', 'mint green tea', 'final fantasy XIX', 'whole weat flour', 'metroid fusion', 'pokemon violet', 'ratchet & clank', 'asparagus', 'hand protein bar', 'ratchet & clank 3', 'airpods', 'shampoo']"
5100,8145451,"['bramble', 'white wine', 'fromage blanc', 'avocado', 'ground beef', 'metroid fusion', 'pokemon sword', 'iMac', 'ratchet & clank', 'iPad', 'phone car charger', 'phone charger', 'metroid prime']"
9240,10662845,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'tomato juice', 'parmesan cheese', 'burgers', 'cologne', 'pokemon sword', 'iMac', 'pokemon violet', 'pasta', 'half-life 2', 'oil', 'pokemon scarlet', 'final fantasy XXII', 'black beer', 'antioxydant juice']"
1821,5743572,"['white wine', 'ratchet & clank 2', 'canned_tuna', 'burgers', 'megaman zero 3', 'pokemon sword', 'pokemon violet', 'champagne', 'pokemon scarlet', 'mint', 'phone charger', 'muffins']"
2853,12097860,"['pokemon shield', 'white wine', 'cooking oil', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'turkey', 'water spray', 'hand protein bar', 'half-life 2', 'pokemon scarlet', 'carrots']"
3686,2542217,"['white wine', 'megaman zero', 'final fantasy XIX', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'burger sauce', 'vegetables mix', 'pokemon scarlet', 'samsung galaxy 10', 'laptop']"
5447,3280077,"['pokemon shield', 'tomato juice', 'cake', 'olive oil', 'final fantasy XIX', 'metroid fusion', 'sandwich', 'bluetooth headphones', 'pokemon sword', 'cooking oil', 'pokemon violet', 'ratchet & clank', 'milk', 'laptop']"
1458,6059924,"['pokemon shield', 'google tablet', 'megaman zero', 'ham', 'metroid fusion', 'megaman zero 3', 'pokemon sword', 'ratchet & clank 3', 'pokemon scarlet', 'phone charger', 'cream', 'chicken', 'metroid prime']"
9861,6008010,"['pokemon shield', 'google tablet', 'megaman zero 3', 'pokemon sword', 'iphone 8', 'ratchet & clank']"
3949,933381,"['pokemon shield', 'white wine', 'parmesan cheese', 'ground beef', 'carrots', 'pokemon sword', 'iMac', 'ratchet & clank', 'airpods', 'mint', 'final fantasy XXII', 'metroid prime']"
5908,11859876,"['beer', 'white wine', 'ratchet & clank 2', 'google tablet', 'chocolate', 'portal', 'metroid fusion', 'pokemon sword', 'pokemon violet', 'iphone 8', 'vegetables mix', 'oil', 'phone car charger', 'escalope']"
6628,9523432,"['white wine', 'ratchet & clank 2', 'burgers', 'metroid fusion', 'pokemon sword', 'beats headphones', 'megaman zero 4', 'samsung galaxy 10', 'french wine']"
3231,7602420,"['bramble', 'beer', 'pokemon shield', 'final fantasy XIX', 'pokemon sword', 'pokemon violet', 'iPad', 'pokemon scarlet', 'green tea', 'metroid prime']"
9619,9593544,"['pokemon shield', 'white wine', 'chocolate bread', 'half-life: alyx', 'pokemon sword', 'shrimp', 'ratchet & clank', 'pokemon scarlet', 'metroid prime']"
4128,65464,"['flax seed', 'spinach', 'green beans', 'cider', 'pokemon sword', 'pokemon violet', 'whole wheat pasta', 'iphone 8', 'laptop']"
359,11931723,"['white wine', 'green beans', 'metroid fusion', 'megaman zero 2', 'cooking oil', 'pokemon sword', 'iMac', 'airpods', 'samsung galaxy 10', 'laptop']"
9835,7278843,"['mint green tea', 'pickles', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'meatballs']"
4128,7677373,"['pokemon shield', 'google tablet', 'megaman zero', 'avocado', 'canned_tuna', 'cider', 'sandwich', 'pokemon sword', 'iMac', 'pokemon violet', 'water spray', 'gums', 'airpods', 'metroid prime']"
8272,4027916,"['pokemon shield', 'white wine', 'chocolate bread', 'metroid fusion', 'pokemon sword', 'iMac', 'pokemon violet', 'iphone 8']"
5759,4977025,"['pokemon shield', 'ratchet & clank 2', 'cider', 'portal', 'ham', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'airpods', 'vegetables mix', 'salmon', 'chocolate', 'portal 2']"
9078,5725371,"['pokemon shield', 'laptop', 'light cream', 'half-life: alyx', 'vacuum cleaner', 'cider', 'bluetooth headphones', 'megaman zero 2', 'pokemon sword', 'pokemon violet', 'hand protein bar', 'candy bars', 'phone car charger', 'tea', 'red wine']"
2261,11739893,"['google tablet', 'ratchet & clank 2', 'extra dark chocolate', 'pokemon sword', 'hot dogs', 'beats headphones', 'ratchet & clank 3', 'phone charger', 'escalope']"
1677,6134629,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'final fantasy XIX', 'metroid fusion', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'soda', 'pokemon scarlet', 'green tea', 'laptop', 'strawberries']"
3804,10745394,"['tomato juice', 'white wine', 'pokemon sword', 'minecraft', 'mashed potato', 'black beer']"
6450,10460157,"['pokemon shield', 'white wine', 'whole wheat rice', 'cider', 'bluetooth headphones', 'pokemon sword', 'frozen vegetables', 'mashed potato', 'pokemon violet']"
1346,6351260,"['pokemon shield', 'ratchet & clank 2', 'pokemon sword']"
6028,11454842,"['megaman zero 3', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'phone charger']"
2666,7982138,"['deodorant', 'half-life: alyx', 'sandwich', 'corn', 'pokemon sword', 'iphone 8', 'airpods']"
1303,3861037,"['beer', 'white wine', 'google tablet', 'half-life: alyx', 'pokemon sword', 'pokemon violet', 'asparagus', 'water spray', 'beats headphones', 'ratchet & clank 3', 'burger sauce', 'oil', 'green tea']"
2748,4934450,"['pokemon shield', 'parmesan cheese', 'canned_tuna', 'sparkling water', 'bluetooth headphones', 'megaman zero 2', 'cooking oil', 'chutney', 'iphone 8', 'pokemon violet', 'portal 2', 'melons']"
2035,8625354,"['white wine', 'ratchet & clank 2', 'mint green tea', 'cider', 'pokemon sword', 'zucchini', 'iMac', 'ratchet & clank', 'ratchet & clank 3', 'airpods', 'cream', 'oil', 'pokemon scarlet', 'salmon', 'protein bar']"
5989,5757244,"['pokemon shield', 'white wine', 'google tablet', 'tomatoes', 'cider', 'metroid fusion', 'vacuum cleaner', 'final fantasy XX', 'pokemon sword', 'pokemon violet', 'portal 2', 'phone charger', 'french wine']"
9617,4487162,"['bramble', 'pokemon shield', 'tomato juice', 'ratchet & clank 2', 'shower gel', 'antioxydant juice', 'half-life: alyx', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'pokemon scarlet', 'catfish', 'energy drink']"
1253,578586,"['pokemon shield', 'blueberries', 'chocolate', 'green beans', 'pokemon sword', 'ratchet & clank', 'asparagus', 'beats headphones', 'pokemon scarlet', 'cauliflower']"
3587,10357322,"['soup', 'white wine', 'half-life: alyx', 'sparkling water', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'whole wheat pasta', 'beats headphones', 'oil', 'pokemon scarlet', 'phone charger', 'samsung galaxy 10', 'catfish', 'laptop']"
5190,5487793,"['pokemon shield', 'ratchet & clank 2', 'corn', 'zucchini', 'pokemon sword', 'beats headphones', 'megaman zero 4', 'half-life 2', 'airpods', 'samsung galaxy 10']"
6761,6594016,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'cider', 'pokemon sword', 'iMac', 'pokemon violet', 'salad', 'half-life 2', 'phone car charger', 'final fantasy XXII']"
